,text,label
4781,"Is, {F uh, } a cruise nicer than, {F uh, } if you just go, [ on a regular, + ] {F uh, } {D you know, } to a hotel? /",0
4782,You don't get seasick?  /,0
4783,"{F Oh, } really? /",0
4784,"Do you, {F uh, } have a family budget,  /",0
4785,"all I can think of is if you don't keep [ a real, + a real ] tight budget, how do you control expenses,  /",1
4786,"I think, {F uh, } you guys in Indiana, don't you have [ the, + the ] death penalty? /",0
4787,"{D Well, } {F uh, } <throat_clearing> do you,  {F uh, } - /",0
4788,"are there cases where you think [ that, + that, ] {F uh, } [ the capital, + the capital ] punishment shouldn't be, {F uh, } {F uh, } sentenced? /",0
4789,"{F Uh, } of course, {D you know, } [ [ with, + {F uh, } with, ] + with ] Dahlmer now, {F uh, } [ you, + you ] realize that [ Ohi-, + ] I think it's Ohio, {F uh, } gets to try him next  /",0
4790,Laurie? /,0
4791,do you work for Texas Instruments? /,0
4792,{C But } do you get to pay the bills? /,0
4793,"{F Oh, } is it really? /",0
4794,"{D Now, } did you pick this topic  /",0
4795,Have you tried it yet? /,0
4796,{C So } how long are we supposed to talk for? /,0
4797,"{F Oh, } do you? /",0
4798,"You have to have a pretty good frame, don't you, to --",0
4799,"{C And } when I look at it now, {A she's been dead for a long time } --",1
4800,{D Now } did you say you could knit? /,0
4801,Really? /,0
4802,Isn't that interesting. /,1
4803,"# <TV> <talking> <child> They're not # quite elderly, {F huh } <laughter>. /",0
4804,How about you?  /,0
4805,Have you been in that situation yet? /,0
4806,Did it {D really? } /,0
4807,{C but } --,0
4808,"Does she have a, - /",0
4809,is it like a kitchenette type apartment where she can fix her own food if she wants to -- /,0
4810,{D You know } - /,0
4811,"{F Uh, } you are involved with T I -s, {F uh, } speech, {F um, } recognition? /",0
4812,How did you find out about it? /,0
4813,"[ Did you, + did you ] sustain any permanent, {F uh, } injury with that? /",0
4814,"Are  [ you  on, + you on ] any leagues now? /",0
4815,"Still carries a good [ lim-, + ] {F uh, } average? /",0
4816,"{D so, } {F uh, } what are your favorite T V shows?/",0
4817,"is that, - /",0
4818,do you like that? /,0
4819,When was that on? /,0
4820,On A B C? /,0
4821,You don't know what happened to GABRIEL'S FIRE then? /,0
4822,What's your second favorite? /,0
4823,have you seen this  (( SHANNON FIELD SHOW ))  /,0
4824,"{F Oh, } is he the reformed, {F um, } gambler? /",0
4825,Do you like the law shows  /,0
4826,Do you ever watch AMERICAN GLADIATORS? /,0
4827,"[  [ Have  you,  + have, ] + have ] you seen this often? /",0
4828,"{F Oh, } really? /",0
4829,Really?  /,0
4830,You're in New York? /,0
4831,Where are you? /,0
4832,"{F Oh, } really? /",0
4833,"{D Well, } don't they take people who have some sort of, {F um, } big abilities like - /",0
4834,"{F Oh, } that's # how they do it. # /",0
4835,Really? /,0
4836,"[ what, + what ] do they win,  /",0
4837,"[ they, + they ] win money I think, don't they? /",0
4838,Really? /,0
4839,All that for getting tennis balls shot at you at a hundred miles an hour. /,0
4840,"{C So, } what else to you tape besides AMERICAN GLAD-, at, - /",0
4841,there anything else? /,0
4842,Your news is on at eleven? /,0
4843,When is yours on? /,0
4844,"{C so, } does your prime time start at seven o'clock? /",0
4845,"{C but } do they have {D like, } {F um, } - /",0
4846,"do like sort of all the regular sitcoms and so forth, start at seven o'clock?  /",0
4847,"{C so, } {D like, } {D you know, } the regular television shows [ that are, + that are ] very popular, do they start at,",0
4848,"{C But, } {F uh, } do you ever watch CHEERS? /",0
4849,Do you watch CHEERS  /,0
4850,"{D Well, } what kind of music did you all listen to? <Buzz>. /",0
4851,"What was, -/",0
4852,"<Laughter>  Don't you wish you had been able to, though? /",0
4853,You went and planted a tree or something? /,0
4854,you know what I mean? /,0
4855,"{D Well, } we learned --",0
4856,"{D Well, } are you married  /",0
4857,{C and } do you have children? /,0
4858,"[ {C And, } + {C and ] } how does your husband respond to all the new,",0
4859,Do you stay home with yours? /,0
4860,"what do they call it, the nuclear family? /",0
4861,"Do you have any, {F uh, } - /",0
4862,do you have your mom or anybody around you that --,0
4863,Do you know what I mean? /,0
4864,"[ {C And, } + {C and, } ] {F uh, } {D you know, } {F um, } did we make the right choices?  /",1
4865,"{F um, } {D so, } {F um, } do you have any favorite teams? /",0
4866,right? /,0
4867,"{F Oh, } {D boy, } [ it, + I think it's ] {D like } one or the other, isn't it.  {E I mean, } /",0
4868,"{F Oh, } {C so } you were pretty close.  /",0
4869,"{C but, } {F uh, } {C so } what are the Mets going to do this year without Strawberry? /",0
4870,right. /,0
4871,"{C but } {D hey, } what can you do. /",1
4872,right. /,0
4873,"{D well } [ I guess they were, + {F uh, } I guess they must ] have been scared <laughter> after the, {F uh, } -/",0
4874,"{D well, } they're Brooklyn boys, I guess. /",0
4875,have you seen a game up there? /,0
4876,"{D Now } is Rochester, - /",0
4877,"[ where, + where ] is Cornell University. /",0
4878,"{D well } Rochester is {D like } right on the shores, isn't it? /",0
4879,"[ [  You, + you, ] + you ] watch those games? /",0
4880,"{C but, } {D you know, } who knows what he'll be able to do.  /",1
4881,how far is it across the lake to Canada? /,0
4882,"[ Do, + do ] you drive there,  /",0
4883,Have you taken it? /,0
4884,"[ {C So, } + {C and then, } ] {E I mean, } you go back to New York after school? /",0
4885,"{D Well, } what kind of weather are you having right now? /",0
4886,Because of the ice? /,0
4887,Are we tonight? /,0
4888,What do you like to do in your spare time? /,0
4889,What kind of music? /,0
4890,You didn't? /,0
4891,{C So } you have participated with that in the past? /,0
4892,"Have you [ par-, + participated ] in that # in the past? # /",0
4893,"Central America, have you ever lived in Central America. /",0
4894,"[ Do you, + do you ] think [ that, + that ] we should have given up the Panama Canal? /",0
4895,Have you ever been there? /,0
4896,"[ [ {C and, } + {C and, } ] + {C and } ] [ do we, + do we ] support the Sandinistas [ or, + or ] do we support, {F uh, } - /",1
4897,"did you ever studied [ the, + the ] political makeup there, [ [ in, + in, ] + in ] Nicaragua. /",0
4898,I don't know if you read any of the history on where the Panama Canal  /,0
4899,"[ if, + if ] it's in the economic interest of the United States, {F uh, } do we go in [ and, + and ]  prevail  /",1
4900,"[ {C and, } + {C and, } ] {F uh, } in other words do we make the world safe for democracy, /",1
4901,"{C and } I think particularly [ if you're, + if you're ] looking [ [ at the, + at the, ] + at the ] peasant, {F uh, } whether he's in Central America, regardless of where he is, [ is his life, + is his life ] better off under communism [ [ or, + or ] + {F uh, } or ] Democratic government.  /",1
4902,"[ {C and, } + {C and } ] the question is, does the government make a difference.  /",1
4903,"[ what's the, + what's ] America's role there  /",1
4904,"{D you know, } having [ a, + a ] lot of difficulty, {F uh, } surviving, {F uh, } the question is [ would they, + {D you know, } would they ] be better off under communism. /",1
4905,"{C but, } {F uh, } the question is [ [ [ can, + {F uh, } can you, ] + can, ] + {F uh, } can ] a democracy, {F uh, } afford the, - /",1
4906,"[ {C but } the, + {C but } the ] question is, {D you know, } if somebody offered {D [ you, + you ] know, }  a thousand dollars a day [ to, + to ] grow something in your backyard, would you do it. /",1
4907,what kind of fishing do you do? /,0
4908,"[ What, + what ] kind of bait do you use to catch them? /",0
4909,"{F Oh, } really? /",0
4910,"{F Oh, } is that right? /",0
4911,{D Now } in Amarillo did you fish any  (( of this )) ? /,0
4912,do you have any friends with ponds? /,0
4913,"{F Uh, } what kind of fish do you like the best to eat? /",0
4914,"{F Oh, } do you <laughter>? /",0
4915,Have you ever fished off the pier? /,0
4916,"[ {C but, } + {C but, } ] {F uh, } tell me [ what, + ] {F uh, } <lipsmack> where you'd catch crappie.  /",0
4917,"{F Oh, } really? /",0
4918,There a lot of places to camp in Dallas? /,0
4919,Do you do a lot of camping? /,0
4920,"{D Well, } that must have been fun though. /",0
4921,Do you do most of yours in tents? /,0
4922,"Doesn't that always taste so much better,",0
4923,Pretty. /,0
4924,How old are your boys? /,0
4925,"{F Oh, } {C so } they don't go camping with you. /",0
4926,Think so? /,0
4927,"do you see as, {F uh, } the changes that have occurred in the last  ((   )) , - /",0
4928,What about you? /,0
4929,"{F Um, } in your opinion, good or bad, or both? /",0
4930,Have you been to any lately? /,0
4931,"Did you see, - /",0
4932,"{F Oh, } the scary one? /",0
4933,Where are you from? /,0
4934,When did you live there? /,0
4935,Are you from Texas? /,0
4936,Not hard when you first came. /,0
4937,Was it hard when you first came? /,0
4938,Were you all transferred? /,0
4939,"When do ))  you, - /",0
4940,"are you reading the papers about [ the, + the ] Middle East summit? /",0
4941,{C But } I don't know what do you think some of the long term repercussions might be? /,0
4942,You know should we - /,1
4943,What would you rather have?  /,0
4944,What's most important to you?  /,0
4945,what company do you work for? /,0
4946,Have you heard of them? /,0
4947,You probably heard # of that <laughter>. # /,0
4948,"{F Oh, } does she really? /",0
4949,"{C So, } [ did, +  did ] Ryder get out of the business?  /",0
4950,Is that what happened or? -/,0
4951,How about you? /,0
4952,"[ Do you, + do you ] kind of think it's a chore,  /",0
4953,"You feel it, don't you? /",0
4954,"[ {C But, } + {F uh, } {C so, } ] do you do, {F uh, } - /",0
4955,"there, probably quite a few facilities. /",0
4956,"Do you enjoy it,  /",0
4957,right -- /,0
4958,Do you have to watch what you eat pretty regularly? /,0
4959,Did you? /,0
4960,Makes a lot of difference. /,0
4961,What do you think has occurred there? /,0
4962,"{C But } [ are, + are ] they being given the full honor for the work they are doing {C and } [ for the, + ] {F uh, } {F oh } {A my gosh, I can't think of the word, }  [ but for the, + ] what they have to accept that's they are responsible for.  /",1
4963,# Is that right and wrong? # /,0
4964,"{D Well, } what changes do you think are most significant over the past few years?  /",0
4965,Any individual thing -- /,0
4966,"{C So } do you think that is going to be {F uh, } difficult saying as far as marriages and  people enjoying each other --",0
4967,"{D Well, } do you have any opinion of potential changes that may occur in the next generation,",0
4968,"{D Well, } how do you feel about women in, {F uh, } armed services? /",0
4969,{E I mean } how are they going to protect themselves # so to speak. # /,1
4970,"{D So, } what's it been doing up there? /",0
4971,"{F Oh, } really? /",0
4972,"It's usually dry down there, isn't it? /",0
4973,"{F Oh, } really? /",0
4974,Really? /,0
4975,"{F uh, } [ does Califor-, + is California ] getting rain then? /",0
4976,Does it?  /,0
4977,Hotter than usual? /,0
4978,Is what they said what happened. /,1
4979,Really? /,0
4980,Really? /,0
4981,"{D Well, } isn't it weird at Christmas time without snow? /",0
4982,"You don't have the humidity either, do you? /",0
4983,"{C and } you, {D you know, } - /",0
4984,"{D Well, } are you a fisher person, are you? /",0
4985,What kind of fishing do you do? /,0
4986,In California? /,0
4987,"{D Well, } what kind of fish do they have in your neck of the woods? /",0
4988,"{D See. }  {D Well, } {F uh, } like in, {F uh, } Iowa and Nebraska, those little bullheads, they look just like catfish, {F huh? } /",0
4989,"{D You know, } {F uh, } did you get to go fishing very often? /",0
4990,"{D Well, } {F uh, } you like to eat them after you catch them?  /",0
4991,"<Laughter> {D Well, } {F uh, } {C so, } do you just, {F uh, } {F uh, } skin your catfish  /",0
4992,"[ how # do you, + how do you, # ] -/",0
4993,Do you? /,0
4994,<Laughter>  Wouldn't that be something?  /,0
4995,when you did go fishing where did you go?  /,0
4996,You moved there from where?  /,0
4997,Nebraska? /,0
4998,"{C So, } it was just like the rivers and, {F uh, } the --",0
4999,"[ In, +",0
5000,"{F Um, } have you had a family reunion recently? /",0
5001,Are you both from Utah originally? /,0
5002,"{D Now } was this his entire family, cousins, aunts, uncles --",0
5003,how many people were there? /,0
5004,"{D Now } [ how many, + how many ] people are in his immediate family? /",0
5005,{C and } you get together once a year. /,0
5006,"Are they all here in the area,  /",0
5007,How about you? /,0
5008,"{C And } do [ they, + they ] have a  hotel,  /",0
5009,isn't that nice. /,1
5010,What about you? /,0
5011,"{F Uh, } what are your favorite children's books? /",0
5012,-- I don't know if you've ever read that -- /,0
5013,do you participate in family reunions? /,0
5014,"Did you, {F uh, } - /",0
5015,"were they far away,  /",0
5016,were they close? /,0
5017,"{F Oh, } are they? /",0
5018,Does it bother you if your children are not interested in it? /,0
5019,Does it bother you if your children are not interested in it? /,0
5020,"<Noise> {D Well, } what kinds of things do you do to try to get your children interested?  /",0
